entity,entity_name,lpa_reference,lpa_name,la_name
44007137,Watchet,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007131,Alcombe,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007130,Whitegate Road,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007132,Wellington Square,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007129,Woodcombe,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007133,Higher Town,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44007134,Quay Street,E60000316,Somerset West and Taunton LPA,Somerset West and Taunton Council
44003355,Tatworth,E60000317,South Somerset LPA,South Somerset District Council
44003368,Winsham,E60000317,South Somerset LPA,South Somerset District Council
44003332,Higher Wambrook,E60000317,South Somerset LPA,South Somerset District Council
44005256,Chard,E60000317,South Somerset LPA,South Somerset District Council
44003318,Misterton,E60000317,South Somerset LPA,South Somerset District Council
44003342,North Perrott,E60000317,South Somerset LPA,South Somerset District Council
44003384,Crewkerne,E60000317,South Somerset LPA,South Somerset District Council
44003352,Haselbury Plucknett,E60000317,South Somerset LPA,South Somerset District Council
44003315,East Coker,E60000317,South Somerset LPA,South Somerset District Council
44003379,Merriott,E60000317,South Somerset LPA,South Somerset District Council
44003330,Hinton St George,E60000317,South Somerset LPA,South Somerset District Council
44003348,North Coker,E60000317,South Somerset LPA,South Somerset District Council
44003340,Middle Chinnock,E60000317,South Somerset LPA,South Somerset District Council
44003363,Stoford,E60000317,South Somerset LPA,South Somerset District Council
44003365,West Chinnock,E60000317,South Somerset LPA,South Somerset District Council
44003357,West Coker,E60000317,South Somerset LPA,South Somerset District Council
44003349,Lopen,E60000317,South Somerset LPA,South Somerset District Council
44003346,Chaffcombe,E60000317,South Somerset LPA,South Somerset District Council
44003366,Whitestaunton,E60000317,South Somerset LPA,South Somerset District Council
44003358,Wadeford,E60000317,South Somerset LPA,South Somerset District Council
44003323,Combe St Nicholas,E60000317,South Somerset LPA,South Somerset District Council
44003324,Cricket Malherbie,E60000317,South Somerset LPA,South Somerset District Council
44003326,Dowlish Wake,E60000317,South Somerset LPA,South Somerset District Council
44003320,Buckland St Mary,E60000317,South Somerset LPA,South Somerset District Council
44003325,Donyatt,E60000317,South Somerset LPA,South Somerset District Council
44006550,Ilminster,E60000317,South Somerset LPA,South Somerset District Council
44003343,Puckington,E60000317,South Somerset LPA,South Somerset District Council
44003377,Chiselborough,E60000317,South Somerset LPA,South Somerset District Council
44005257,Yeovil Hendford Hill,E60000317,South Somerset LPA,South Somerset District Council
44003350,Odcombe,E60000317,South Somerset LPA,South Somerset District Council
44003378,Norton sub Hamdon,E60000317,South Somerset LPA,South Somerset District Council
44006025,Yeovil,E60000317,South Somerset LPA,South Somerset District Council
44003382,Alvington,E60000317,South Somerset LPA,South Somerset District Council
44003381,Yeovil The Park,E60000317,South Somerset LPA,South Somerset District Council
44003362,South Petherton,E60000317,South Somerset LPA,South Somerset District Council
44003317,Montacute,E60000317,South Somerset LPA,South Somerset District Council
44003353,Shepton Beauchamp,E60000317,South Somerset LPA,South Somerset District Council
44003328,East Stoke,E60000317,South Somerset LPA,South Somerset District Council
44003364,West Stoke,E60000317,South Somerset LPA,South Somerset District Council
44003356,Thorne Coffin,E60000317,South Somerset LPA,South Somerset District Council
44003312,Barrington,E60000317,South Somerset LPA,South Somerset District Council
44006022,Martock and Bower Hinton,E60000317,South Somerset LPA,South Somerset District Council
44003327,East Lambrook,E60000317,South Somerset LPA,South Somerset District Council
44003359,Tintinhull,E60000317,South Somerset LPA,South Somerset District Council
44003321,Coat,E60000317,South Somerset LPA,South Somerset District Council
44003336,Kingsbury Episcopi,E60000317,South Somerset LPA,South Somerset District Council
44003371,Limington,E60000317,South Somerset LPA,South Somerset District Council
44003347,Isle Abbotts,E60000317,South Somerset LPA,South Somerset District Council
44005255,Ilchester,E60000317,South Somerset LPA,South Somerset District Council
44003351,Muchelney,E60000317,South Somerset LPA,South Somerset District Council
44003367,West Camel,E60000317,South Somerset LPA,South Somerset District Council
44003335,Knole,E60000317,South Somerset LPA,South Somerset District Council
44003369,Drayton,E60000317,South Somerset LPA,South Somerset District Council
44003337,Long Sutton,E60000317,South Somerset LPA,South Somerset District Council
44003370,Kingsdon,E60000317,South Somerset LPA,South Somerset District Council
44006021,Langport and Huish Episcopi,E60000317,South Somerset LPA,South Somerset District Council
44003372,Somerton,E60000317,South Somerset LPA,South Somerset District Council
44006024,West Charlton and Charlton Mackrell,E60000317,South Somerset LPA,South Somerset District Council
44003380,Milborne Port,E60000317,South Somerset LPA,South Somerset District Council
44003319,Milborne Wick,E60000317,South Somerset LPA,South Somerset District Council
44003339,Marston Magna,E60000317,South Somerset LPA,South Somerset District Council
44003316,Corton Denham,E60000317,South Somerset LPA,South Somerset District Council
44003344,Charlton Horethorn,E60000317,South Somerset LPA,South Somerset District Council
44003334,Horsington,E60000317,South Somerset LPA,South Somerset District Council
44003360,Queen Camel,E60000317,South Somerset LPA,South Somerset District Council
44003354,South Cheriton,E60000317,South Somerset LPA,South Somerset District Council
44003345,Cadbury Castle,E60000317,South Somerset LPA,South Somerset District Council
44003361,South Cadbury,E60000317,South Somerset LPA,South Somerset District Council
44003341,North Cheriton,E60000317,South Somerset LPA,South Somerset District Council
44003329,Henstridge,E60000317,South Somerset LPA,South Somerset District Council
44003387,Wincanton,E60000317,South Somerset LPA,South Somerset District Council
44003322,Compton Pauncefoot,E60000317,South Somerset LPA,South Somerset District Council
44003374,Blackford,E60000317,South Somerset LPA,South Somerset District Council
44003338,Maperton,E60000317,South Somerset LPA,South Somerset District Council
44003333,Holton,E60000317,South Somerset LPA,South Somerset District Council
44006023,North Cadbury,E60000317,South Somerset LPA,South Somerset District Council
44003375,Woolston,E60000317,South Somerset LPA,South Somerset District Council
44003385,Castle Cary,E60000317,South Somerset LPA,South Somerset District Council
44003383,Higher Flax Mills,E60000317,South Somerset LPA,South Somerset District Council
44003313,Hadspen,E60000317,South Somerset LPA,South Somerset District Council
44005254,Ansford,E60000317,South Somerset LPA,South Somerset District Council
44003376,Pitcombe,E60000317,South Somerset LPA,South Somerset District Council
44003386,Bruton,E60000317,South Somerset LPA,South Somerset District Council
44003373,Charlton Adam,E60000317,South Somerset LPA,South Somerset District Council
44003331,High Ham,E60000317,South Somerset LPA,South Somerset District Council
44003314,Kingweston,E60000317,South Somerset LPA,South Somerset District Council
44006112,South Brent,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006100,Buckfastleigh,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44002709,Meavy,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006104,Horrabridge,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006117,Walkhampton,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006099,Ashburton,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006111,Princetown,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006105,Ilsington,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006118,Widecombe-in-the-Moor,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44002710,Mary Tavy,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006106,Lustleigh,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006107,Manaton,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44002708,North Brentor,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006110,North Bovey,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44002707,Lydford,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006108,Moretonhampstead,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006101,Chagford,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006109,Murchington,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006103,Dunsford,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006116,Throwleigh,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006102,Drewsteignton,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44002706,Crockernwell,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006114,South Zeal,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006115,Sticklepath,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44006113,South Tawton,E60000318,Dartmoor National Park LPA,Dartmoor National Park Authority
44002960,Dulverton,E60000319,Exmoor National Park LPA,Exmoor National Park Authority
44002965,Colton Farm,E60000319,Exmoor National Park LPA,Exmoor National Park Authority
44002966,Leigh Barton,E60000319,Exmoor National Park LPA,Exmoor National Park Authority
44002967,Ranscombe Farm,E60000319,Exmoor National Park LPA,Exmoor National Park Authority
44002964,Wootton Courtenay,E60000319,Exmoor National Park LPA,Exmoor National Park Authority
44002971,Dunster,E60000319,Exmoor National Park LPA,Exmoor National Park Authority
44002974,Parracombe,E60000319,Exmoor National Park LPA,Exmoor National Park Authority
44006690,Porlock,E60000319,Exmoor National Park LPA,Exmoor National Park Authority
44002970,Luccombe,E60000319,Exmoor National Park LPA,Exmoor National Park Authority
44002972,Selworthy,E60000319,Exmoor National Park LPA,Exmoor National Park Authority
44002969,Allerford,E60000319,Exmoor National Park LPA,Exmoor National Park Authority
44002973,Bossington and West Lynch,E60000319,Exmoor National Park LPA,Exmoor National Park Authority
44002963,Porlock Weir,E60000319,Exmoor National Park LPA,Exmoor National Park Authority
44002968,Lower East Lyn,E60000319,Exmoor National Park LPA,Exmoor National Park Authority
44002961,Lynton,E60000319,Exmoor National Park LPA,Exmoor National Park Authority
44002962,Lynmouth,E60000319,Exmoor National Park LPA,Exmoor National Park Authority
44005430,Broughton in Furness,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005432,Far Sawrey,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005441,Near Sawrey,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005442,Ravenglass,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005436,Hawkshead,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005424,Ambleside,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005443,Rydal,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005429,Bowness,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005444,Staveley,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005446,Windermere,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005445,Troutbeck,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005435,Hartsop,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005427,Bampton Grange,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005433,Grasmere Town End,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005434,Grasmere Village,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005439,Keswick,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005426,Bampton,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005437,Helton,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005440,Lowther,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005425,Askham,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005428,Blindcrake,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005438,Hesket Newmarket,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005431,Caldbeck,E60000320,Lake District National Park LPA,Lake District National Park Authority
44005388,Keyhaven,E60000321,New Forest National Park LPA,New Forest National Park Authority
44006961,Buckland,E60000321,New Forest National Park LPA,New Forest National Park Authority
44005393,Sway Tower,E60000321,New Forest National Park LPA,New Forest National Park Authority
44005386,Forest South East,E60000321,New Forest National Park LPA,New Forest National Park Authority
44005391,The Weirs,E60000321,New Forest National Park LPA,New Forest National Park Authority
44005379,Brockenhurst,E60000321,New Forest National Park LPA,New Forest National Park Authority
44005377,Bank,E60000321,New Forest National Park LPA,New Forest National Park Authority
44005392,Western Escarpment,E60000321,New Forest National Park LPA,New Forest National Park Authority
44005381,Burley,E60000321,New Forest National Park LPA,New Forest National Park Authority
44005387,Fritham,E60000321,New Forest National Park LPA,New Forest National Park Authority
44005389,Lyndhurst,E60000321,New Forest National Park LPA,New Forest National Park Authority
44005390,Swan Green,E60000321,New Forest National Park LPA,New Forest National Park Authority
44005384,Forest Central South,E60000321,New Forest National Park LPA,New Forest National Park Authority
44005385,Forest North East,E60000321,New Forest National Park LPA,New Forest National Park Authority
44005383,Forest Central North,E60000321,New Forest National Park LPA,New Forest National Park Authority
44005380,Bucklers Hard,E60000321,New Forest National Park LPA,New Forest National Park Authority
44005382,Exbury,E60000321,New Forest National Park LPA,New Forest National Park Authority
44005378,Beaulieu,E60000321,New Forest National Park LPA,New Forest National Park Authority
44000535,Thornton-le-Dale,E60000322,North York Moors National Park LPA,North York Moors National Park Authority
44000534,Lockton,E60000322,North York Moors National Park LPA,North York Moors National Park Authority
44000628,Levisham,E60000322,North York Moors National Park LPA,North York Moors National Park Authority
44000533,Hutton Buscel,E60000322,North York Moors National Park LPA,North York Moors National Park Authority
44006274,West and East Ayton,E60000322,North York Moors National Park LPA,North York Moors National Park Authority
44000632,Fylingthorpe,E60000322,North York Moors National Park LPA,North York Moors National Park Authority
44000532,Robin Hood's Bay,E60000322,North York Moors National Park LPA,North York Moors National Park Authority
44000625,Coxwold,E60000322,North York Moors National Park LPA,North York Moors National Park Authority
44000636,Cold Kirby,E60000322,North York Moors National Park LPA,North York Moors National Park Authority
